E_HE1,E_LI1,E_C1,E_C2,E_C3,E_N2,E_N3,E_O1,E_O2,E_NE1,E_NE2,E_NA1,E_MG1,E_MG2,E_AL1,E_AL2,E_AL3,E_SI1,E_SI2,E_SI3,E_SI4,E_S1,E_S2,E_S3,E_CA1,E_CA2,E_SC1,E_SC2,E_TI1,E_TI2,E_V1,E_V2,E_CR1,E_CR2,E_MN1,E_FE1,E_FE2,E_FE3,E_CO1,E_NI1,E_CU1,E_ZN1,E_SR1,E_Y1,E_Y2,E_ZR1,E_ZR2,E_NB1,E_MO1,E_RU1,E_BA2,E_LA2,E_CE2,E_PR2,E_ND2,E_SM2,E_EU2,E_GD2,E_DY2,E_VEIL,E_FEH
,,,,,,,0.09,,,,0.54,0.08,,,,,0.22,0.1,,,,,,0.41,,,0.15,0.64,0.36,0.28,,0.62,0.29,0.74,0.029997524,,,,0.74,0.14,0.11,,,0.17,,,,,,0.12,,,,0.2,,,,,,0.0
,0.13776968,0.07,,,,,,,,,0.0,0.0,,0.12,,,0.0,0.1,,,0.02,,,0.0,0.07,0.12,0.0,0.0,0.0,0.0,,0.0,0.21,0.1,0.0,0.0,,0.0,0.0,0.09,0.02,,,0.0,,,,,,0.0,0.0,,,0.2,,,,,,0.09814649
,0.06,0.06,,,,,,,,,0.02,0.02,,0.01,,,0.02,0.12,,,0.0,,,0.01,0.03,0.22,0.02,0.02,0.02,0.04,,0.01,0.0,0.07,0.03,0.02,,0.08,0.02,0.05,0.02,,,0.06,,,,,,0.02,0.0,,,0.13,,0.05,,,,0.012383524
,0.10858809,,,,,,,,,,0.12,0.21,,0.09,,,0.14,0.2,,,0.11,,,0.17,,0.19,0.22,0.26,0.23,0.16,,0.23,0.34,0.17,0.17,0.25,,0.21,0.25,0.16,0.07,,,0.35,0.06,,,,,0.2,,0.11,,0.69,,,,,,0.0
,0.48140097,0.05,,,,,0.09,,,,0.37,0.18,,0.19,,,0.14,0.04,,,0.02,,,0.22,0.07,,0.2,0.76,0.24,0.2,,0.44,0.37,0.28,0.28,0.09,,0.08,0.4,,0.25,,,0.35,,,,,,0.63,,,,,,0.18,,,,0.0
,,,,,,,,,,,0.01,0.08,,0.0,,,0.07,,,,,,,0.04,,0.17,0.01,0.03,0.03,0.11,,0.0,0.17,0.28,0.0,0.0,,0.04,0.03,0.21,0.21,,,0.0,0.0,,,0.0,,0.08,0.0,0.0,,0.3,,0.08,,,,0.048480045
,0.4056663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
,0.31865737,0.05,,,,,,,,,0.03,0.0,,0.04,,,0.03,0.02,,,0.0,,,0.02,0.06,0.06,0.06,0.03,0.04,0.06,,0.04,0.0,0.07,0.01,0.03,,0.13,0.0,0.06,0.03,,,0.02,,,,,,0.0,0.0,,,0.25,,0.07,,,,0.018087868
,0.31525964,,,,,,,,,,0.04,0.01,,0.21,,,0.2,0.25,,,0.13,,,0.15,,0.19,0.37,0.3,0.24,0.32,,0.31,0.17,0.15,0.23,0.12,,0.25,0.27,0.12,0.2,,,0.41,0.21,,,,,,,,,,,,,,,0.0
,,0.25,,,,,,,,,0.09,0.1,,0.05,,,0.08,0.03,,,,,,0.11,,0.06,0.16,0.09,0.12,0.1,,0.14,0.21,0.05,0.08,0.08,,0.06,0.11,0.12,0.19,,,0.14,0.09,0.05,,,,0.06,0.12,0.02,,0.13,,0.03,,,,0.063924916
,0.06,0.08,,,,,0.15,,,,0.13,0.11,,0.02,,,0.1,0.08,,,0.15,,,0.06,0.06,0.05,0.1,0.09,0.15,0.08,,0.11,0.1,0.11,0.08,0.1,,0.05,0.13,0.07,0.07,,,0.09,0.05,0.08,,,,0.08,0.08,0.01,,0.11,,0.01,,,,0.063261345
,0.05,0.2,,,,,0.03,,,,0.14,0.09,,0.04,,,0.08,0.23,,,,,,0.08,0.15,0.07,0.11,0.11,0.14,0.1,,0.16,0.07,0.15,0.09,0.11,,0.1,0.13,0.03,0.22,,,0.12,0.15,0.08,,,,0.07,0.09,0.06,,0.12,,0.01,,,,0.0637464
,0.05,0.06,,,,,0.21,,,,0.07,0.07,,0.05,,,0.2,,,,,,,0.22,,0.12,0.22,0.2,0.16,0.11,,0.14,0.21,,0.1,0.16,,0.14,0.28,0.02,0.18,,,0.13,0.25,0.13,,,,0.05,0.03,0.03,,0.15,,0.11,,,,0.06352337
,0.3,0.15,,,,,0.17,,,,0.06,0.11,,0.03,,,0.08,0.2,,,,,,0.13,0.12,0.07,0.16,0.12,0.11,0.11,,0.11,0.16,0.09,0.08,0.13,,0.11,0.12,0.11,0.01,,,0.08,0.1,0.12,,,,0.07,0.07,0.05,,0.13,,0.04,,,,0.06395737
,0.05,0.15,,,,,0.1,,,,0.16,0.14,,0.07,,,0.1,0.22,,,,,,0.12,,0.11,0.15,0.13,0.17,0.1,,0.13,0.28,0.09,0.1,0.17,,0.11,0.16,0.15,0.09,,,0.14,0.13,0.05,,,,0.04,0.01,0.01,,0.19,,0.04,,,,0.06575213
,0.06,0.11,,,,,0.17,,,,0.06,0.17,,0.08,,,0.13,0.28,,,,,,0.12,,0.11,0.14,0.12,0.18,0.1,,0.1,0.14,0.1,0.09,0.12,,0.11,0.16,0.19,0.05,,,0.12,0.05,0.07,,,,0.12,0.03,0.05,,0.09,,0.04,,,,0.06527131
,0.3,0.1,,,,,0.09,,,,0.07,0.11,,0.05,,,0.07,0.14,,,,,,0.12,,0.06,0.12,0.12,0.12,0.12,,0.12,0.16,0.13,0.09,0.1,,0.09,0.11,0.05,0.04,,,0.17,0.02,0.11,,,,0.08,0.12,0.12,,0.07,,0.01,,,,0.063719705
,0.05,0.09,,,,,0.17,,,,0.19,0.11,,0.09,,,0.12,0.04,,,,,,0.13,,0.11,0.17,0.1,0.14,0.1,,0.11,0.15,0.08,0.09,0.12,,0.1,0.13,0.1,0.06,,,0.11,0.06,0.13,,,,0.12,0.08,0.01,,0.11,,0.03,,,,0.0653604
,0.06,0.04,,,,,0.17,,,,0.15,0.07,,0.05,,,0.15,0.2,,,0.17,,,0.14,,0.1,0.16,0.1,0.12,0.11,,0.1,0.08,0.12,0.09,0.11,,0.11,0.13,0.07,0.22,,,0.1,0.07,0.07,,,,0.07,0.01,0.01,,0.16,,0.01,,,,0.06386119
,0.05,0.16,,,,,0.18,,,,0.14,0.1,,0.07,,,0.11,0.2,,,0.18,,,0.09,,0.11,0.13,0.11,0.14,0.11,,0.14,0.22,0.07,0.09,0.12,,0.09,0.12,0.05,0.24,,,0.16,0.06,0.08,,,,0.07,0.06,0.12,,0.16,,0.04,,,,0.06482035
,0.3,0.05,,,,,0.09,,,,0.1,0.06,,0.04,,,0.06,0.15,,,,,,0.11,,0.08,0.16,0.09,0.1,0.1,,0.09,0.11,0.12,0.07,0.09,,0.09,0.12,0.06,0.06,,,0.11,0.06,0.09,,,,0.04,0.04,0.01,,0.17,,0.04,,,,0.06507285
,0.06,0.06,,,,,0.15,,,,0.11,0.12,,0.08,,,0.12,0.03,,,,,,0.11,,0.12,0.14,0.1,0.14,0.1,,0.1,0.14,0.08,0.09,0.12,,0.1,0.13,0.12,0.02,,,0.1,0.05,0.06,,,,0.1,0.08,0.03,,0.1,,0.07,,,,0.06386108
,0.06,0.12,,,,,0.17,,,,0.12,0.09,,0.12,,,0.11,0.25,,,0.16,,,0.12,,0.11,0.16,0.09,0.13,0.1,,0.1,0.07,0.12,0.09,0.12,,0.11,0.11,0.07,0.21,,,0.14,0.06,0.1,,,,0.09,0.04,0.03,,0.12,,0.03,,,,0.06331305
,0.06,0.12,,,,,0.06,,,,0.12,0.09,,0.06,,,0.13,0.02,,,,,,0.12,0.01,0.09,0.15,0.11,0.12,0.12,,0.11,0.09,0.06,0.08,0.11,,0.09,0.12,0.13,0.19,,,0.13,0.09,0.07,,,,0.06,0.06,0.01,,0.1,,0.03,,,,0.06478006
,,0.33,,,,,,,,,0.1,0.12,,0.04,,,0.18,,,,,,,0.28,,0.1,0.29,0.2,0.17,0.13,,0.17,0.26,,0.12,0.16,,0.13,0.28,0.01,0.01,,,0.19,0.32,0.14,,,,0.07,0.07,0.07,,0.17,,0.15,,,,0.14688455
,0.05,0.03,,,,,0.16,,,,0.09,0.06,,0.04,,,0.1,0.26,,,,,,0.12,0.12,0.09,0.15,0.1,0.17,0.11,,0.13,0.06,0.05,0.08,0.14,,0.11,0.12,0.04,0.21,,,0.14,0.06,0.09,,,,0.06,0.11,0.13,,0.14,,0.04,,,,0.062441234
,0.05,0.09,,,,,0.17,,,,0.15,0.06,,0.06,,,0.09,0.31,,,,,,0.11,,0.11,0.13,0.14,0.1,0.12,,0.11,0.08,0.06,0.09,0.13,,0.1,0.12,0.11,0.22,,,0.12,0.05,0.09,,,,0.08,0.22,0.04,,0.09,,0.04,,,,0.063629344
,0.05,0.03,,,,,0.18,,,,0.06,0.12,,0.06,,,0.12,0.11,,,,,,0.07,,0.09,0.17,0.15,0.18,0.11,,0.13,0.28,0.14,0.09,0.11,,0.1,0.17,0.08,0.23,,,0.16,0.11,0.09,,,,0.01,0.04,0.13,,0.15,,0.04,,,,0.14859183
,,0.17,,,,,0.24,,,,0.63,0.27,,0.14,,,0.15,0.52,,,,,,0.19,,0.09,0.28,0.25,0.47,0.28,,0.25,0.69,0.18,0.26,0.17,,0.19,0.4,0.12,,,,0.2,0.17,0.29,,,,0.19,0.02,0.18,,0.32,,0.11,,,,0.15885697
,0.07,0.01,,,,,0.01,,,,0.04,0.15,,0.05,,,0.12,0.12,,,,,,0.14,0.18,0.09,0.27,0.17,0.24,0.11,,0.19,0.18,0.24,0.11,0.11,,0.1,0.16,0.19,0.27,,,0.09,0.11,0.14,,,,0.09,0.19,0.01,,0.08,,0.04,,,,0.06738227
,0.1,0.08,,,,,0.09,,,,0.16,0.18,,0.06,,,0.14,0.2,,,,,,0.11,,0.08,0.2,0.16,0.17,0.12,,0.2,0.09,0.22,0.12,0.13,,0.13,0.23,0.23,,,,0.11,0.11,0.09,,,,0.08,0.09,0.13,,0.19,,0.02,,,,0.06411781
,0.05,0.15,,,,,0.03,,,,0.18,0.11,,0.05,,,0.09,0.17,,,0.18,,,0.12,,0.09,0.13,0.11,0.17,0.11,,0.12,0.2,0.09,0.09,0.12,,0.12,0.14,0.12,0.11,,,0.1,0.07,0.12,,,,0.07,0.04,0.09,,0.18,,0.05,,,,0.06457623
,0.05,0.35,,,,,0.03,,,,0.17,0.14,,0.09,,,0.09,0.04,,,,,,0.13,,0.09,0.16,0.2,0.23,0.13,,0.25,0.39,0.11,0.14,0.17,,0.19,0.25,0.14,0.25,,,0.27,0.12,0.1,,,,0.13,,0.12,,0.11,,0.02,,,,0.064317085
,0.06,0.09,,,,,0.17,,,,0.07,0.1,,0.07,,,0.1,0.16,,,,,,0.12,,0.12,0.15,0.09,0.12,0.11,,0.11,0.11,0.07,0.09,0.13,,0.09,0.12,0.11,0.05,,,0.11,0.07,0.08,,,,0.03,0.02,0.02,,0.11,,0.03,,,,0.0645333
,0.05,0.15,,,,,0.07,,,,0.03,0.09,,0.04,,,0.09,0.06,,,,,,0.1,,0.06,0.09,0.11,0.12,0.1,,0.13,0.25,0.14,0.09,0.09,,0.09,0.14,0.06,0.12,,,0.15,0.16,0.08,,,,0.03,0.1,0.01,,0.09,,,,,,0.062349543
,0.05,0.04,,,,,0.16,,,,0.12,0.1,,0.06,,,0.12,0.03,,,,,,0.1,,0.09,0.17,0.11,0.19,0.12,,0.1,0.09,0.16,0.09,0.13,,0.11,0.17,0.01,0.04,,,0.11,0.05,0.1,,,,0.1,0.02,0.05,,0.1,,0.04,,,,0.06386589
,0.07,,,,,,,,,,0.25,0.07,,0.05,,,0.11,0.24,,,,,,0.17,,0.12,0.21,0.19,0.17,0.2,,0.12,0.18,0.15,0.09,0.13,,0.13,0.19,0.01,0.03,,,0.16,0.13,0.08,,,,0.19,0.02,0.05,,0.12,,0.09,,,,0.064246565
,0.3,0.03,,,,,0.05,,,,0.05,0.06,,0.04,,,0.09,0.14,,,,,,0.09,0.15,0.08,0.17,0.12,0.18,0.1,,0.16,0.18,0.07,0.09,0.11,,0.08,0.17,0.07,0.23,,,0.13,0.07,0.11,,,,0.04,0.07,0.01,,0.12,,0.02,,,,0.064342275
,,,,,,,,,,,,,,,,,,,,,,,,,,0.34,,,,,,,,,0.25,0.21,,,,,,,,,,,,,,,,,,,,,,,,0.06388142
,0.06,0.05,,,,,0.11,,,,0.14,0.09,,0.05,,,0.11,0.19,,,,,,0.12,0.14,0.11,0.15,0.11,0.14,0.09,,0.12,0.08,0.09,0.08,0.1,,0.08,0.13,0.08,0.06,,,0.14,0.18,0.08,,,,0.08,0.07,0.06,,0.15,,0.02,,,,0.06388141
,0.05,0.12,,,,,0.17,,,,0.13,0.08,,0.04,,,0.11,0.02,,,,,,0.13,0.15,0.1,0.15,0.11,0.13,0.1,,0.14,0.12,0.07,0.09,0.13,,0.09,0.13,0.08,0.01,,,0.09,0.06,0.07,,,,0.04,0.03,0.02,,0.1,,0.04,,,,0.06349582
,0.06,0.11,,,,,0.16,,,,0.1,0.1,,0.52,,,0.09,0.01,,,,,,0.12,0.11,0.1,0.14,0.1,0.15,0.11,,0.12,0.09,0.08,0.08,0.1,,0.11,0.13,0.06,0.05,,,0.09,0.04,0.07,,,,0.11,0.21,0.04,,0.1,,0.03,,,,0.06427171
,0.3,,,,,,0.12,,,,0.09,0.17,,0.28,,,0.29,,,,,,,0.45,,0.08,0.18,0.22,0.3,0.29,,0.24,0.56,,0.14,0.22,,0.2,0.4,0.11,0.25,,,0.13,0.08,0.1,,,,0.04,0.08,0.14,,0.28,,0.14,,,,0.066925675
,0.06,0.08,,,,,0.15,,,,0.08,0.1,,0.05,,,0.08,0.2,,,0.14,,,0.09,0.01,0.09,0.12,0.1,0.14,0.09,,0.1,0.11,0.08,0.07,0.1,,0.09,0.1,0.05,0.05,,,0.13,0.06,0.06,,,,0.09,0.05,0.04,,0.12,,0.01,,,,0.06468057
,0.05,,,,,,0.1,,,,0.13,0.12,,0.12,,,0.17,,,,,,,0.1,,0.09,0.16,0.13,0.19,0.13,,0.13,0.14,0.11,0.11,0.14,,0.11,0.15,0.02,0.12,,,0.13,0.06,0.12,,,,0.12,0.04,0.33,,0.08,,0.02,,,,0.14669979
,,,,,,,0.03,,,,0.04,0.06,,0.05,,,0.06,0.33,,,,,,0.16,,0.1,0.24,0.18,0.17,0.13,,0.18,0.15,0.08,0.1,0.12,,0.13,0.21,0.05,0.27,,,0.21,0.14,0.06,,,,0.2,0.12,0.05,,0.11,,0.05,,,,0.068421975
,0.06,0.01,,,,,0.17,,,,0.09,0.11,,0.07,,,0.1,0.24,,,,,,0.12,0.15,0.09,0.14,0.1,0.13,0.1,,0.1,0.12,0.11,0.1,0.13,,0.11,0.14,0.08,0.02,,,0.14,0.08,0.08,,,,0.03,0.05,0.02,,0.14,,0.03,,,,0.06460052
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049999997
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
,0.2123719,,,,,,,,,,0.04,0.03,,0.0,,,0.0,,,,0.0,,,0.0,,,0.03,0.04,0.0,0.01,,0.02,0.0,,0.04,0.01,,0.07,0.0,,,,,0.05,,,,,,0.09,0.0,0.0,,,,,,,,0.037089474
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,0.02,0.0,,0.06,,,0.04,,,,0.0,,,0.02,,,0.09,0.03,0.03,,,0.03,0.0,,0.0,0.05,,0.12,0.01,,,,,0.03,,,,,,0.07,0.0,,,,,,,,,0.002527999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
,0.5290609,,,,,,,,,,0.09,0.1,,0.05,,,,,,,,,,0.02,,0.03,0.0,0.13,,0.06,,0.01,,,0.0,0.0,,0.01,0.01,,,,,0.0,0.0,,,,,,0.0,0.0,,,,0.0,,,,0.008867707
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
,0.4304777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14999999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049999997
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
,0.37732956,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,,,,,,0.0,0.0,,,,,,,,,0.098146476
,,0.12,,,,,,,,,0.11,0.13,,,,,0.17,,,,,,,0.12,0.13,0.04,0.13,0.16,0.11,0.27,,0.13,0.19,0.14,0.13,0.14,,0.16,0.13,0.17,0.08,,,0.13,,0.08,,,,0.07,,0.11,,0.16,,,,,,0.10589073
,0.05,0.03,,,,,,,,,0.09,0.07,,0.06,,,0.1,0.08,,,0.12,,,0.12,0.05,,0.11,0.14,0.1,0.28,,0.16,0.11,0.06,0.1,0.12,,0.24,0.15,0.13,0.08,,,0.1,,,,,,0.12,,,,0.18,,0.05,,,,0.06417708
,0.06,0.01,,,,,0.03,,,,0.03,0.09,,0.06,,,0.06,0.07,,,,,,0.06,0.2,0.07,0.08,0.07,0.06,0.07,,0.07,0.1,0.03,0.05,0.07,,0.07,0.06,0.18,0.15,,,0.07,0.05,0.09,,,,0.01,0.04,0.06,,0.1,,0.02,,,,0.06522609
,0.05,0.08,,,,,0.08,,,,0.05,0.14,,0.05,,,0.08,0.08,,,,,,0.08,0.04,0.04,0.09,0.12,0.08,0.14,,0.11,0.06,0.08,0.07,0.06,,0.11,0.09,0.1,0.07,,,0.12,,,,,,0.04,,,,0.13,,,,,,0.0647108
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
,0.05,0.04,,,,,,,,,0.05,0.05,,0.03,,,0.08,0.06,,,,,,0.1,0.02,0.08,0.1,0.1,0.06,0.12,,0.1,0.04,0.11,0.06,0.06,,0.1,0.09,0.14,0.06,,,0.13,,,,,,0.05,,,,0.13,,0.05,,,,0.06425834
,,0.04,,,,,0.11,,,,0.08,0.06,,0.08,0.08,,0.06,0.02,,,,,,0.09,0.13,0.08,0.09,0.1,0.09,0.12,,0.12,0.11,0.07,0.08,0.08,,0.1,0.09,0.07,0.05,,,0.09,,0.05,,,,0.07,,0.02,,0.1,,0.08,,,,0.08714926
,0.0044441326,,,,,,,,,,0.12,0.18,,,,,0.19,,,,,,,0.15,,,0.09,0.24,0.28,0.17,,0.18,0.24,,0.23,0.16,,,0.16,,0.21,,,0.31,0.11,,,,,0.2,,,,,,,,,,
,0.05,0.08,,,,,,,,,0.05,0.12,,0.13,,,0.1,0.01,,,,,,0.09,0.07,,0.09,0.13,0.09,0.35,,0.14,0.11,0.09,0.08,0.09,,0.16,0.1,0.07,0.02,,,0.11,,,,,,0.07,,,,0.15,,0.04,,,,0.06382827
,0.05,0.08,,,,,0.08,,,,0.07,0.1,,0.04,,,0.09,0.06,,,,,,0.09,0.1,,0.08,0.15,0.08,0.15,,0.1,0.18,0.05,0.07,0.07,,0.09,0.1,0.07,0.07,,,0.07,,,,,,0.05,,,,0.06,,,,,,0.06380371
,,0.11,,,,,,,,,0.16,0.15,,0.12,,,0.1,0.05,,,0.13,,,0.19,0.04,,0.31,0.19,0.09,0.14,,0.13,0.07,0.06,0.11,0.13,,0.23,0.13,0.07,0.03,,,0.1,,0.14,,,,0.19,,,,0.32,,0.06,,,,0.06423484
,,0.25,,,,,,,,,0.13,0.05,,0.05316108,,,0.1,,,,,,,0.14,0.13,0.04,0.1,0.14,0.15,0.13,,0.13,0.04,0.11,0.09,0.09,,0.1,0.14,0.09,0.14,,,0.12,,0.18,,,,0.17,,0.19,,0.23,,,,,,0.10632327
,,0.08,,,,,0.08,,,,0.09,0.08,,,0.08,,0.08,,,,,,,0.09,,,0.08,0.22,0.11,0.18,,0.15,0.04,0.22,0.17,0.06,,0.23,0.17,0.17,0.01,,,0.19,,,,,,0.21,,,,,,,,,,0.15
,,0.03,,,,,,,,,0.07,0.05,,0.03,,,0.06,0.04,,,,,,0.1,0.01,0.27,0.1,0.11,0.1,0.1,,0.11,0.14,0.08,0.07,0.07,,0.1,0.1,0.11,0.07,,,0.14,,,,,,0.04,,,,0.2,,0.06,,,,0.06537774
,0.05,0.03,,,,,,,,,0.08,0.12,,0.09,,,0.14,0.1,,,0.17,,,0.09,0.1,0.02,0.14,0.16,0.11,0.21,,0.14,0.13,0.08,0.09,0.11,,0.17,0.16,0.16,0.11,,,0.12,,0.34,,,,0.06,,,,0.16,,,,,,0.063871115
,0.06,0.06,,,,,,,,,0.22,0.26,,0.19,,,0.17,0.24,,,,,,0.26,,0.33,0.12,0.23,0.19,0.19,,0.22,0.27,0.21,0.21,0.2,,0.12,0.19,0.28,0.16,,,0.08,0.14,,,,,0.19,,,,0.47,,,,,,0.14328066
,,0.07,,,,,,,,,0.21,0.17,,0.13,,,0.15,0.08,,,0.13,,,0.15,0.05,0.24,0.14,0.13,0.19,0.16,,0.14,0.14,0.18,0.12,0.13,,0.14,0.19,0.17,0.15,,,0.15,,,,,,0.12,,,,0.21,,,,,,0.06467554
,,0.01,,,,,,,,,0.06,0.05,,,,,0.05,,,,,,,0.08,,0.06,0.08,0.09,0.07,0.11,,0.09,0.12,0.06,0.06,0.1,,0.08,0.07,0.05,0.07,,,0.11,,0.17,,,,0.04,,0.07,,0.23,,,,,,0.06461315
,0.05,0.08,,,,,0.05,,,,0.11,0.09,,0.07,,,0.05,0.01,,,,,,0.1,0.27,0.06,0.1,0.11,0.13,0.11,,0.1,0.18,0.06,0.09,0.14,,0.09,0.1,0.09,0.22,,,0.13,0.05,0.1,,,,0.03,0.03,0.04,,0.08,,0.01,,,,0.06464024
,0.05,0.07,,,,,,,,,0.08,0.06,,0.03,,,0.09,0.08,,,0.1,,,0.08,0.04,0.19,0.08,0.1,0.1,0.21,,0.09,0.06,0.06,0.07,0.07,,0.12,0.09,0.11,0.04,,,0.1,,,,,,0.05,,,,0.13,,0.05,,,,0.0650342
,0.05,0.01,,,,,,,,,0.06,0.07,,0.11,,,0.08,0.06,,,,,,0.08,0.04,0.1,0.1,0.08,0.06,0.13,,0.08,0.05,0.05,0.07,0.05,,0.12,0.08,0.08,0.05,,,0.14,,,,,,0.05,,,,0.1,,0.06,,,,0.06395413
,0.05,0.05,,,,,,,,,0.07,0.07,,0.05,,,0.09,0.07,,,0.1,,,0.06,0.03,,0.08,0.11,0.07,0.17,,0.11,0.07,0.09,0.08,0.08,,0.11,0.09,0.08,0.07,,,0.08,,,,,,0.03,,,,0.25,,0.05,,,,0.06308432
,,0.11,,,,,0.05,,,,0.06,0.13,,0.05,,,0.09,0.02,,,0.08,,,0.11,0.06,0.08,0.08,0.12,0.12,0.16,,0.1,0.09,0.09,0.08,0.09,,0.12,0.09,0.09,0.09,,,0.11,,0.03,,,,0.13,,0.06,,0.13,,0.04,,,,0.06461701
